location_id,location_name,category,latitude,longitude,source
11918395548,Bongaigaon,railway_station,26.4785333,90.5602987,OpenStreetMap/Geofabrik North-Eastern Zone
12027975910,Basistha Mandir,bus_station,26.0950539,91.7861454,OpenStreetMap/Geofabrik North-Eastern Zone
12081841056,Tingrai,railway_station,27.4580349,95.5601249,OpenStreetMap/Geofabrik North-Eastern Zone
12081841061,Digboi,railway_station,27.3821246,95.6175003,OpenStreetMap/Geofabrik North-Eastern Zone
12081842899,Bargolai,railway_station,27.285878,95.7075912,OpenStreetMap/Geofabrik North-Eastern Zone
12089547380,Dibrugarh Town,railway_station,27.4778622,94.9007841,OpenStreetMap/Geofabrik North-Eastern Zone
12090652555,Niz Chatia,railway_station,26.7480438,93.0476504,OpenStreetMap/Geofabrik North-Eastern Zone
12091831658,Mariani Junction,railway_station,26.652632,94.3081909,OpenStreetMap/Geofabrik North-Eastern Zone
12096013703,Meleng,railway_station,26.6793365,94.3569854,OpenStreetMap/Geofabrik North-Eastern Zone
12097812007,Sapekhati,railway_station,27.1106702,95.1620903,OpenStreetMap/Geofabrik North-Eastern Zone
12097812012,Bhojo,railway_station,27.0635781,95.0323418,OpenStreetMap/Geofabrik North-Eastern Zone
12101438061,Safrai,railway_station,27.0281263,94.9408681,OpenStreetMap/Geofabrik North-Eastern Zone
12102228019,Duliajan,railway_station,27.3673631,95.30665,OpenStreetMap/Geofabrik North-Eastern Zone
12117351376,Daklongia,railway_station,26.685548,94.2826536,OpenStreetMap/Geofabrik North-Eastern Zone
12122704336,Namrup,railway_station,27.1967993,95.3141575,OpenStreetMap/Geofabrik North-Eastern Zone
12133563130,Kharahat,railway_station,27.0704615,94.7496423,OpenStreetMap/Geofabrik North-Eastern Zone
12134441643,Khowang,railway_station,27.282388,94.9025738,OpenStreetMap/Geofabrik North-Eastern Zone
12134463046,Tangni,railway_station,27.4523264,94.7145979,OpenStreetMap/Geofabrik North-Eastern Zone
12135699591,Khumtai,railway_station,26.6244997,93.8501863,OpenStreetMap/Geofabrik North-Eastern Zone
12135699596,Badulipar,railway_station,26.64702,93.8748077,OpenStreetMap/Geofabrik North-Eastern Zone
12135699598,Rangaliting,railway_station,26.6570212,93.918533,OpenStreetMap/Geofabrik North-Eastern Zone
12144740373,Nazira,railway_station,26.9032579,94.7224246,OpenStreetMap/Geofabrik North-Eastern Zone
12149478467,Oating,railway_station,26.4277177,93.9859276,OpenStreetMap/Geofabrik North-Eastern Zone
12149545625,Bhilgaon,railway_station,26.3417538,93.9220212,OpenStreetMap/Geofabrik North-Eastern Zone
12150235774,Hojai,railway_station,26.0019487,92.8521239,OpenStreetMap/Geofabrik North-Eastern Zone
12150235775,Hojai,railway_station,26.0018174,92.8519455,OpenStreetMap/Geofabrik North-Eastern Zone
12150235778,Hojai,railway_station,26.0019592,92.8516602,OpenStreetMap/Geofabrik North-Eastern Zone
12182993883,Badarpur Junction,railway_station,24.865057,92.556227,OpenStreetMap/Geofabrik North-Eastern Zone
12182993888,Badarpur Ghat,railway_station,24.8741217,92.5823262,OpenStreetMap/Geofabrik North-Eastern Zone
12184952368,Dijaobra,railway_station,25.5580278,93.0934048,OpenStreetMap/Geofabrik North-Eastern Zone
12209522479,Bhasha Shahid,railway_station,24.830302,92.7875689,OpenStreetMap/Geofabrik North-Eastern Zone
12209522494,New Silchar,railway_station,24.8479977,92.7718538,OpenStreetMap/Geofabrik North-Eastern Zone
12209566420,Arunachal Junction,railway_station,24.8557762,92.7429584,OpenStreetMap/Geofabrik North-Eastern Zone
12228576515,Chargola,railway_station,24.8471926,92.4243412,OpenStreetMap/Geofabrik North-Eastern Zone
12279681714,,ferry_terminal,24.8468265,92.8139421,OpenStreetMap/Geofabrik North-Eastern Zone
12288807057,Rupasibari,railway_station,24.8549889,92.5292896,OpenStreetMap/Geofabrik North-Eastern Zone
12288998618,Nischintapur,railway_station,23.7990985,91.240755,OpenStreetMap/Geofabrik North-Eastern Zone
12303088363,Maishashan,railway_station,24.8223116,92.2883644,OpenStreetMap/Geofabrik North-Eastern Zone
12303098547,Maishashan,railway_station,24.8222839,92.2884018,OpenStreetMap/Geofabrik North-Eastern Zone
12307928802,Sabroom,railway_station,23.013792,91.7011609,OpenStreetMap/Geofabrik North-Eastern Zone
12335682236,Nilambazar,railway_station,24.7459471,92.3556393,OpenStreetMap/Geofabrik North-Eastern Zone
12346971703,Ratabari,railway_station,24.5700112,92.4098977,OpenStreetMap/Geofabrik North-Eastern Zone
12377117643,Kanaibazar,railway_station,24.6405457,92.3239504,OpenStreetMap/Geofabrik North-Eastern Zone
12442401956,Jamira,railway_station,24.3184824,92.5279312,OpenStreetMap/Geofabrik North-Eastern Zone
12451667827,Patharkandi,railway_station,24.6106514,92.3221278,OpenStreetMap/Geofabrik North-Eastern Zone
12451813140,Churaibari,railway_station,24.4337328,92.2414357,OpenStreetMap/Geofabrik North-Eastern Zone
12451813157,Kathaltali Halt,railway_halt,24.4685199,92.2463883,OpenStreetMap/Geofabrik North-Eastern Zone
12451844203,Dharmanagar,railway_station,24.369978,92.1699319,OpenStreetMap/Geofabrik North-Eastern Zone
12451844313,Tilbhum,railway_station,24.4887616,92.2719126,OpenStreetMap/Geofabrik North-Eastern Zone
12451844314,Tilbhum,railway_station,24.4887927,92.2718768,OpenStreetMap/Geofabrik North-Eastern Zone
12451844755,Kalkalighat,railway_station,24.5806377,92.2954645,OpenStreetMap/Geofabrik North-Eastern Zone
12651112924,Inter State Bus Terminal - ISBT Khanapara,bus_station,26.1189284,91.8225255,OpenStreetMap/Geofabrik North-Eastern Zone
12651661134,Inter State Bus Terminal - ISBT North Lakhimpur,bus_station,27.2709922,94.0882769,OpenStreetMap/Geofabrik North-Eastern Zone
12778201163,Phiding,railway_station,25.2052554,93.1447144,OpenStreetMap/Geofabrik North-Eastern Zone
13362894538,Kayasthagram,railway_station,24.7191348,92.3476402,OpenStreetMap/Geofabrik North-Eastern Zone
13362930362,Jawaharnagar,railway_station,23.9198349,91.9017652,OpenStreetMap/Geofabrik North-Eastern Zone
13362990742,Moabund,railway_station,26.6688953,94.0721921,OpenStreetMap/Geofabrik North-Eastern Zone
13363026886,Viswanath Charali,railway_station,26.7696912,93.1654234,OpenStreetMap/Geofabrik North-Eastern Zone
13363029722,Tinsukia Junction,railway_station,27.4868393,95.3577202,OpenStreetMap/Geofabrik North-Eastern Zone
13421031861,,helipad,25.1133519,94.2455426,OpenStreetMap/Geofabrik North-Eastern Zone
13432204290,Shashidal Railway Station,railway_station,23.6385282,91.1468792,OpenStreetMap/Geofabrik North-Eastern Zone
13446105316,,helipad,26.1441412,93.9401114,OpenStreetMap/Geofabrik North-Eastern Zone
13519256141,,helipad,23.2561868,92.8889349,OpenStreetMap/Geofabrik North-Eastern Zone
13602813556,,helipad,23.22144,92.3325907,OpenStreetMap/Geofabrik North-Eastern Zone
13602813776,,helipad,23.0383528,92.3516883,OpenStreetMap/Geofabrik North-Eastern Zone
13975137288,,ferry_terminal,26.5135336,92.2360933,OpenStreetMap/Geofabrik North-Eastern Zone
14021294679,Rangapahar,railway_station,25.8341812,93.6655766,OpenStreetMap/Geofabrik North-Eastern Zone
245705252,Lawngtlai,major_town,22.5280366,92.898086,OpenStreetMap/Geofabrik North-Eastern Zone
245710288,Lunglei,major_town,22.8931695,92.7470391,OpenStreetMap/Geofabrik North-Eastern Zone
245711451,Sabroom,major_town,23.0031179,91.7294043,OpenStreetMap/Geofabrik North-Eastern Zone
245712879,Thenzawl,major_town,23.2812916,92.7753393,OpenStreetMap/Geofabrik North-Eastern Zone
245714005,Melaghar,major_town,23.4947164,91.3300645,OpenStreetMap/Geofabrik North-Eastern Zone
245714160,Udaipur,major_town,23.5416162,91.4917593,OpenStreetMap/Geofabrik North-Eastern Zone
245714304,Champhai,major_town,23.4787183,93.3198879,OpenStreetMap/Geofabrik North-Eastern Zone
245716231,Aizawl,major_city,23.7277631,92.7179947,OpenStreetMap/Geofabrik North-Eastern Zone
245716313,Lengpui,major_town,23.8314147,92.6287719,OpenStreetMap/Geofabrik North-Eastern Zone
245717374,Agartala,major_city,23.8312377,91.2823821,OpenStreetMap/Geofabrik North-Eastern Zone
245717922,Ambassa,major_town,23.9216436,91.8511393,OpenStreetMap/Geofabrik North-Eastern Zone
245719719,Kamalpur,major_town,24.1737224,91.8171322,OpenStreetMap/Geofabrik North-Eastern Zone
245720562,Kailashahar,major_town,24.3194297,91.9984289,OpenStreetMap/Geofabrik North-Eastern Zone
245722452,Katlicherra,major_town,24.469067,92.5581981,OpenStreetMap/Geofabrik North-Eastern Zone
245722860,Palel,major_town,24.450839,94.0262982,OpenStreetMap/Geofabrik North-Eastern Zone
245724699,Thoubal,major_town,24.6386954,93.996871,OpenStreetMap/Geofabrik North-Eastern Zone
245724723,Bishnupur,major_town,24.6267287,93.7600454,OpenStreetMap/Geofabrik North-Eastern Zone
245725264,Hailakandi,major_town,24.6846916,92.5645836,OpenStreetMap/Geofabrik North-Eastern Zone
245726361,Lakhipur,major_town,24.7928227,93.0090947,OpenStreetMap/Geofabrik North-Eastern Zone
245726854,Karimganj,major_town,24.8647214,92.3681114,OpenStreetMap/Geofabrik North-Eastern Zone
245727220,Kamjong,major_town,24.8559107,94.5119827,OpenStreetMap/Geofabrik North-Eastern Zone
245729854,Haflong,major_town,25.1645049,93.017599,OpenStreetMap/Geofabrik North-Eastern Zone
245730074,Mahur,major_town,25.1830797,93.1133862,OpenStreetMap/Geofabrik North-Eastern Zone
245730239,Baghmara,major_town,25.1927615,90.6459328,OpenStreetMap/Geofabrik North-Eastern Zone
245731299,Sohra (Cherrapunji),major_town,25.2777336,91.7292416,OpenStreetMap/Geofabrik North-Eastern Zone
245731951,Maibong,major_town,25.3021275,93.1332922,OpenStreetMap/Geofabrik North-Eastern Zone
245732875,Khliehriat,major_town,25.3587124,92.3669702,OpenStreetMap/Geofabrik North-Eastern Zone
245733742,Jowai,major_town,25.4434703,92.1973181,OpenStreetMap/Geofabrik North-Eastern Zone
245734459,Langting,major_town,25.4972313,93.1136328,OpenStreetMap/Geofabrik North-Eastern Zone
245735780,Shillong,major_city,25.5759931,91.8827872,OpenStreetMap/Geofabrik North-Eastern Zone
245736454,Meluri,major_town,25.6844515,94.6284816,OpenStreetMap/Geofabrik North-Eastern Zone
245736606,Phek,major_town,25.7098345,94.4633429,OpenStreetMap/Geofabrik North-Eastern Zone
245738612,Lumding,major_town,25.7535433,93.1731676,OpenStreetMap/Geofabrik North-Eastern Zone
245740030,Lanka,major_town,25.9207022,92.9502797,OpenStreetMap/Geofabrik North-Eastern Zone
245741300,Wokha,major_town,26.0962958,94.2544489,OpenStreetMap/Geofabrik North-Eastern Zone
245741532,Shamator Town,major_town,26.0714153,94.8745224,OpenStreetMap/Geofabrik North-Eastern Zone
245741680,Dhubri,major_city,26.019642,89.991393,OpenStreetMap/Geofabrik North-Eastern Zone
245743490,Goalpara,major_city,26.1783623,90.6226683,OpenStreetMap/Geofabrik North-Eastern Zone
245744921,Bilasipara,major_town,26.2316753,90.2324363,OpenStreetMap/Geofabrik North-Eastern Zone
245746325,Barpeta,major_city,26.3257824,91.0075712,OpenStreetMap/Geofabrik North-Eastern Zone
245747060,Nagaon,major_city,26.3482238,92.6858215,OpenStreetMap/Geofabrik North-Eastern Zone
245748064,Rangia,major_town,26.4444441,91.6172816,OpenStreetMap/Geofabrik North-Eastern Zone
245748094,Mangaldoi,major_town,26.436303,92.0306569,OpenStreetMap/Geofabrik North-Eastern Zone
245748181,Nalbari,major_town,26.445568,91.4354335,OpenStreetMap/Geofabrik North-Eastern Zone
245748446,Dhing,major_town,26.4582273,92.4819173,OpenStreetMap/Geofabrik North-Eastern Zone
245748464,Moirabari,major_town,26.4549295,92.4228752,OpenStreetMap/Geofabrik North-Eastern Zone
245748937,Golaghat,major_city,26.5108262,93.9743686,OpenStreetMap/Geofabrik North-Eastern Zone
245750088,Titabor,major_town,26.5924877,94.1951629,OpenStreetMap/Geofabrik North-Eastern Zone
245750237,Kalaigaon,major_town,26.5741395,91.9755449,OpenStreetMap/Geofabrik North-Eastern Zone
245750654,Changtongya,major_town,26.5348636,94.6797413,OpenStreetMap/Geofabrik North-Eastern Zone
245750977,Tezpur,major_town,26.6229928,92.7976082,OpenStreetMap/Geofabrik North-Eastern Zone
245751791,Mon,major_town,26.7252584,95.0304359,OpenStreetMap/Geofabrik North-Eastern Zone
245752537,Udalguri,major_town,26.7503815,92.0977245,OpenStreetMap/Geofabrik North-Eastern Zone
245753279,Amguri,major_town,26.8098175,94.5249646,OpenStreetMap/Geofabrik North-Eastern Zone
245753934,Chariduar,major_town,26.8628617,92.7809069,OpenStreetMap/Geofabrik North-Eastern Zone
245753972,Gohpur,major_town,26.8814942,93.6138414,OpenStreetMap/Geofabrik North-Eastern Zone
245754553,Nazira,major_town,26.9164974,94.736043,OpenStreetMap/Geofabrik North-Eastern Zone
245755348,Sivasagar,major_city,26.9834936,94.6394226,OpenStreetMap/Geofabrik North-Eastern Zone
245755376,Bhalukpong,major_town,27.0137235,92.6358068,OpenStreetMap/Geofabrik North-Eastern Zone
245755386,Khonsa,major_town,26.9910099,95.5061065,OpenStreetMap/Geofabrik North-Eastern Zone
245756072,Dimow,major_town,27.1272894,94.7405111,OpenStreetMap/Geofabrik North-Eastern Zone
245756095,Itanagar,major_city,27.0979659,93.6237291,OpenStreetMap/Geofabrik North-Eastern Zone
245756235,Rangpo,major_town,27.1744361,88.5303403,OpenStreetMap/Geofabrik North-Eastern Zone
245756401,Namchi,major_town,27.1661262,88.3651981,OpenStreetMap/Geofabrik North-Eastern Zone
245756912,Deomali,major_town,27.1959185,95.4642398,OpenStreetMap/Geofabrik North-Eastern Zone
245757287,North Lakhimpur,major_town,27.236211,94.1038765,OpenStreetMap/Geofabrik North-Eastern Zone
245757650,Naharkatia,major_town,27.286295,95.3258308,OpenStreetMap/Geofabrik North-Eastern Zone
245757974,Kimin,major_town,27.3057191,93.9656023,OpenStreetMap/Geofabrik North-Eastern Zone
245758236,Jairampur,major_town,27.3568967,96.0134152,OpenStreetMap/Geofabrik North-Eastern Zone
245760084,Mangan,major_town,27.5011476,88.5355333,OpenStreetMap/Geofabrik North-Eastern Zone
245760104,Ziro,major_city,27.538668,93.815355,OpenStreetMap/Geofabrik North-Eastern Zone
259186488,Kakching,major_town,24.4974827,93.9835543,OpenStreetMap/Geofabrik North-Eastern Zone
290481241,Gelling,major_town,29.1345196,94.9776827,OpenStreetMap/Geofabrik North-Eastern Zone
299448214,Dibrugarh,major_city,27.4844597,94.9019447,OpenStreetMap/Geofabrik North-Eastern Zone
299448217,Chabua,major_town,27.4826767,95.1730318,OpenStreetMap/Geofabrik North-Eastern Zone
342097621,Gangtok,major_city,27.329046,88.6122673,OpenStreetMap/Geofabrik North-Eastern Zone
342097673,Bomdila,major_city,27.264445,92.4206519,OpenStreetMap/Geofabrik North-Eastern Zone
342097760,Tawang,major_city,27.5879186,91.863733,OpenStreetMap/Geofabrik North-Eastern Zone
342097944,Senge,major_town,27.45621,92.11212,OpenStreetMap/Geofabrik North-Eastern Zone
342097975,Zemithang,major_town,27.7106891,91.730053,OpenStreetMap/Geofabrik North-Eastern Zone
342098150,Dirang,major_town,27.36008,92.24121,OpenStreetMap/Geofabrik North-Eastern Zone
342098270,Thingbu,major_town,27.6615349,92.0987879,OpenStreetMap/Geofabrik North-Eastern Zone
342098314,Pakyong,major_town,27.2436107,88.5984989,OpenStreetMap/Geofabrik North-Eastern Zone
342098339,Singtam,major_town,27.2319975,88.4970841,OpenStreetMap/Geofabrik North-Eastern Zone
342098351,Ravangla,major_town,27.3051271,88.3644723,OpenStreetMap/Geofabrik North-Eastern Zone
342098659,Rongli,major_town,27.20352,88.70087,OpenStreetMap/Geofabrik North-Eastern Zone
342098800,Lachen,major_town,27.7306136,88.5495009,OpenStreetMap/Geofabrik North-Eastern Zone
342098863,Kaying,major_town,28.41339,94.67881,OpenStreetMap/Geofabrik North-Eastern Zone
342098982,Naharlagun,major_town,27.103045,93.6923923,OpenStreetMap/Geofabrik North-Eastern Zone
342099543,Bishwanath Charaili,major_town,26.7283548,93.1495466,OpenStreetMap/Geofabrik North-Eastern Zone
342099777,Mechuka,major_town,28.5987453,94.1335827,OpenStreetMap/Geofabrik North-Eastern Zone
342099988,Kharupetia,major_town,26.5174808,92.1469174,OpenStreetMap/Geofabrik North-Eastern Zone
342100005,Dalgoan,major_town,26.556165,92.2003464,OpenStreetMap/Geofabrik North-Eastern Zone
342100221,Sipajhar,major_town,26.3974,91.89652,OpenStreetMap/Geofabrik North-Eastern Zone
342100483,Dergaon,major_town,26.71463,93.97019,OpenStreetMap/Geofabrik North-Eastern Zone
342104453,Gyalshing,major_town,27.29004,88.2573,OpenStreetMap/Geofabrik North-Eastern Zone
566672795,Hajo,major_town,26.2491886,91.5265279,OpenStreetMap/Geofabrik North-Eastern Zone
566672797,Dispur,major_town,26.1409355,91.7910265,OpenStreetMap/Geofabrik North-Eastern Zone
566672798,Jorabat,major_town,26.0993157,91.8773204,OpenStreetMap/Geofabrik North-Eastern Zone
566672800,Sonapur,major_town,26.1192493,91.9702229,OpenStreetMap/Geofabrik North-Eastern Zone
566672801,Nakhola,major_town,26.1248565,92.2012506,OpenStreetMap/Geofabrik North-Eastern Zone
566672802,Guwahati,major_city,26.1805978,91.753943,OpenStreetMap/Geofabrik North-Eastern Zone
567383141,Marigaon,major_town,26.2514907,92.3443835,OpenStreetMap/Geofabrik North-Eastern Zone
567777060,Silchar,major_city,24.829588,92.797148,OpenStreetMap/Geofabrik North-Eastern Zone
569040820,Imphal,major_city,24.7991162,93.9364419,OpenStreetMap/Geofabrik North-Eastern Zone
569243331,Bongaigaon,major_city,26.4800126,90.5580387,OpenStreetMap/Geofabrik North-Eastern Zone
569366501,Gauripur,major_town,26.0865358,89.964662,OpenStreetMap/Geofabrik North-Eastern Zone
569366516,Sapatgram,major_town,26.3309065,90.1078152,OpenStreetMap/Geofabrik North-Eastern Zone
569366522,Kokrajhar,major_town,26.4003745,90.2710412,OpenStreetMap/Geofabrik North-Eastern Zone
746931793,Dambuk,major_town,28.2689331,95.615816,OpenStreetMap/Geofabrik North-Eastern Zone
830103529,Abhayapuri,major_town,26.334307,90.6669044,OpenStreetMap/Geofabrik North-Eastern Zone
830103551,Dullabhcherra,major_town,24.48627,92.4355853,OpenStreetMap/Geofabrik North-Eastern Zone
830186199,Kumarghat,major_town,24.1610217,92.0383879,OpenStreetMap/Geofabrik North-Eastern Zone
830186210,Dharmanagar,major_town,24.3734077,92.1655262,OpenStreetMap/Geofabrik North-Eastern Zone
830186270,Manu,major_town,23.9970074,91.9967767,OpenStreetMap/Geofabrik North-Eastern Zone
830186299,Siaha,major_town,22.4899565,92.9812107,OpenStreetMap/Geofabrik North-Eastern Zone
830297611,Senapati,major_town,25.2726634,94.0267486,OpenStreetMap/Geofabrik North-Eastern Zone
831395790,Roing,major_town,28.1368472,95.8430824,OpenStreetMap/Geofabrik North-Eastern Zone
832590772,Raha,major_town,26.2297145,92.5168395,OpenStreetMap/Geofabrik North-Eastern Zone
832676201,Changlang,major_town,27.1398402,95.7382485,OpenStreetMap/Geofabrik North-Eastern Zone
835189774,Kibithu,major_town,28.282565,97.016511,OpenStreetMap/Geofabrik North-Eastern Zone
856728463,Bairabi,major_town,24.1830512,92.5354313,OpenStreetMap/Geofabrik North-Eastern Zone
957093807,Duliajan,major_town,27.3559134,95.3192307,OpenStreetMap/Geofabrik North-Eastern Zone
958035755,Makum,major_town,27.4845427,95.4381283,OpenStreetMap/Geofabrik North-Eastern Zone
1133036828,Bijni,major_town,26.4969244,90.7014587,OpenStreetMap/Geofabrik North-Eastern Zone
1262013973,Mawsynram,major_town,25.2988198,91.5824514,OpenStreetMap/Geofabrik North-Eastern Zone
1262014743,Mawshynrut,major_town,25.6614608,91.0617256,OpenStreetMap/Geofabrik North-Eastern Zone
1262015418,Pynursla,major_town,25.3090785,91.9005116,OpenStreetMap/Geofabrik North-Eastern Zone
1262084462,Chokpot,major_town,25.3234752,90.4216374,OpenStreetMap/Geofabrik North-Eastern Zone
1262084811,Resubelpara,major_town,25.9041666,90.607134,OpenStreetMap/Geofabrik North-Eastern Zone
1262085093,Dalu,major_town,25.2394094,90.1918773,OpenStreetMap/Geofabrik North-Eastern Zone
1262085191,Selsella,major_town,25.6391885,90.0415585,OpenStreetMap/Geofabrik North-Eastern Zone
1262085259,Garobadha,major_town,25.5780383,90.023199,OpenStreetMap/Geofabrik North-Eastern Zone
1262085291,Dadenggiri,major_town,25.7616516,90.2201182,OpenStreetMap/Geofabrik North-Eastern Zone
1328010317,Lachung,major_town,27.6897097,88.7425876,OpenStreetMap/Geofabrik North-Eastern Zone
1329752274,Dudhnai,major_town,25.9827514,90.7824497,OpenStreetMap/Geofabrik North-Eastern Zone
1351481042,Goreswar,major_town,26.5282906,91.7249869,OpenStreetMap/Geofabrik North-Eastern Zone
1364843581,Howly,major_town,26.4249628,90.9712027,OpenStreetMap/Geofabrik North-Eastern Zone
1380070099,Sualkuchi,major_town,26.1699129,91.5708517,OpenStreetMap/Geofabrik North-Eastern Zone
1403967925,Barama,major_town,26.5258068,91.3503161,OpenStreetMap/Geofabrik North-Eastern Zone
1403967946,Pathsala,major_town,26.5051095,91.1778073,OpenStreetMap/Geofabrik North-Eastern Zone
1404297653,Miao,major_town,27.4873015,96.2063386,OpenStreetMap/Geofabrik North-Eastern Zone
1420699824,Jiribam,major_town,24.8098254,93.1137269,OpenStreetMap/Geofabrik North-Eastern Zone
1425184442,Seppa,major_city,27.3594183,93.0406098,OpenStreetMap/Geofabrik North-Eastern Zone
1431033281,আখাউড়া,major_town,23.8681221,91.2088835,OpenStreetMap/Geofabrik North-Eastern Zone
1437215871,Dhemaji,major_town,27.4763797,94.5629622,OpenStreetMap/Geofabrik North-Eastern Zone
1437223037,Chapakhowa,major_town,27.9165575,95.7644593,OpenStreetMap/Geofabrik North-Eastern Zone
1477920201,Jorethang,major_town,27.131523,88.2825347,OpenStreetMap/Geofabrik North-Eastern Zone
1492148094,Fakiragram,major_town,26.3632189,90.1802714,OpenStreetMap/Geofabrik North-Eastern Zone
1516327511,Khowai,major_town,24.081208,91.5989065,OpenStreetMap/Geofabrik North-Eastern Zone
1668496397,Rangapara,major_town,26.8177808,92.6862372,OpenStreetMap/Geofabrik North-Eastern Zone
1676604024,Doimukh,major_town,27.150677,93.7549422,OpenStreetMap/Geofabrik North-Eastern Zone
1676852794,Tuli,major_town,26.6796166,94.6451344,OpenStreetMap/Geofabrik North-Eastern Zone
1676893235,Longleng,major_town,26.4888846,94.8131535,OpenStreetMap/Geofabrik North-Eastern Zone
1698494190,Rupa,major_town,27.2038979,92.3998289,OpenStreetMap/Geofabrik North-Eastern Zone
1698582149,Chongkham,major_town,27.8091598,96.0327786,OpenStreetMap/Geofabrik North-Eastern Zone
1698582154,Namsai,major_town,27.6658391,95.861432,OpenStreetMap/Geofabrik North-Eastern Zone
1699239233,Jonai,major_town,27.8291446,95.2234184,OpenStreetMap/Geofabrik North-Eastern Zone
1699659378,Mebo,major_town,28.1674961,95.4234708,OpenStreetMap/Geofabrik North-Eastern Zone
1728676326,Lad Rymbai,major_town,25.369275,92.3261195,OpenStreetMap/Geofabrik North-Eastern Zone
1739998761,Tengapani,major_town,27.7708903,95.9808556,OpenStreetMap/Geofabrik North-Eastern Zone
1786432760,রামগড়,major_town,22.9961764,91.7372895,OpenStreetMap/Geofabrik North-Eastern Zone
1795712259,Tuipang,major_town,22.3159369,93.0262288,OpenStreetMap/Geofabrik North-Eastern Zone
1810911320,Bohori,major_town,26.2570007,91.137184,OpenStreetMap/Geofabrik North-Eastern Zone
1811387315,Williamnagar,major_town,25.506085,90.60381,OpenStreetMap/Geofabrik North-Eastern Zone
1848134157,Ukhrul,major_city,25.0978641,94.3610713,OpenStreetMap/Geofabrik North-Eastern Zone
2017884064,Sairang,major_town,23.810344,92.652259,OpenStreetMap/Geofabrik North-Eastern Zone
2084662997,Saikul,major_town,25.0595866,94.0288671,OpenStreetMap/Geofabrik North-Eastern Zone
2135982227,ရိဒ်ခေါဒါရ်မြို့,major_town,23.3632468,93.3898227,OpenStreetMap/Geofabrik North-Eastern Zone
2135982229,Zokhawthar,major_town,23.36595,93.383898,OpenStreetMap/Geofabrik North-Eastern Zone
2138091867,Jorhat,major_city,26.7577925,94.2079645,OpenStreetMap/Geofabrik North-Eastern Zone
2329495882,Barpathar,major_town,26.2765594,93.9021107,OpenStreetMap/Geofabrik North-Eastern Zone
2329495972,Bokajan,major_town,26.0235087,93.7707012,OpenStreetMap/Geofabrik North-Eastern Zone
2329587324,Barapujia,major_town,26.274224,92.4992256,OpenStreetMap/Geofabrik North-Eastern Zone
2329587325,Kahibari,major_town,26.2852477,92.4551642,OpenStreetMap/Geofabrik North-Eastern Zone
2365222325,Bhawanipur,major_town,26.4622386,91.0654076,OpenStreetMap/Geofabrik North-Eastern Zone
2365222326,Sarupeta,major_town,26.4985058,91.0776156,OpenStreetMap/Geofabrik North-Eastern Zone
2385333812,Khairabari,major_town,26.6042737,91.8146519,OpenStreetMap/Geofabrik North-Eastern Zone
2385333813,Mazbat,major_town,26.7911078,92.2910036,OpenStreetMap/Geofabrik North-Eastern Zone
2398002936,Boko,major_town,25.9753282,91.2276033,OpenStreetMap/Geofabrik North-Eastern Zone
2453864993,Mokokchung,major_town,26.3238761,94.5214104,OpenStreetMap/Geofabrik North-Eastern Zone
2454682914,Serchhip,major_town,23.3095426,92.857116,OpenStreetMap/Geofabrik North-Eastern Zone
2459047665,Hungpung,major_town,25.0629102,94.3456319,OpenStreetMap/Geofabrik North-Eastern Zone
2459082772,,major_town,25.2025591,94.4495991,OpenStreetMap/Geofabrik North-Eastern Zone
2459097897,Jessami,major_town,25.6169442,94.5394336,OpenStreetMap/Geofabrik North-Eastern Zone
2459266817,Kiphire,major_town,25.88673,94.7863485,OpenStreetMap/Geofabrik North-Eastern Zone
2459412845,Tuensang,major_town,26.2393314,94.8146931,OpenStreetMap/Geofabrik North-Eastern Zone
2461591964,Teliamura,major_town,23.8398163,91.6264584,OpenStreetMap/Geofabrik North-Eastern Zone
2461651923,Bishalgarh,major_town,23.6738397,91.2829685,OpenStreetMap/Geofabrik North-Eastern Zone
2461651931,Bishramganj,major_town,23.607676,91.3479074,OpenStreetMap/Geofabrik North-Eastern Zone
2462046982,Mamit,major_town,23.9160087,92.4935815,OpenStreetMap/Geofabrik North-Eastern Zone
2466236060,Rongram,major_town,25.5981138,90.2518759,OpenStreetMap/Geofabrik North-Eastern Zone
2468833075,Daboka,major_town,26.1129473,92.8658755,OpenStreetMap/Geofabrik North-Eastern Zone
2469894280,Manja,major_town,25.9695246,93.4373259,OpenStreetMap/Geofabrik North-Eastern Zone
2481967216,পরশুরাম,major_town,23.215108,91.4437172,OpenStreetMap/Geofabrik North-Eastern Zone
2491833516,Kolasib,major_town,24.2264657,92.6773489,OpenStreetMap/Geofabrik North-Eastern Zone
2501011503,Singngat,major_town,24.1460781,93.5901636,OpenStreetMap/Geofabrik North-Eastern Zone
2501933129,Tura,major_town,25.5125616,90.2171526,OpenStreetMap/Geofabrik North-Eastern Zone
2529834682,勒乡 སླད།,major_town,27.8183747,91.7508716,OpenStreetMap/Geofabrik North-Eastern Zone
2671615976,Belonia,major_town,23.2497879,91.4550309,OpenStreetMap/Geofabrik North-Eastern Zone
2719492919,Mangkolemba,major_town,26.4988414,94.4407904,OpenStreetMap/Geofabrik North-Eastern Zone
2720296299,Alichen,major_town,26.2712924,94.455345,OpenStreetMap/Geofabrik North-Eastern Zone
2722661478,Naginimora,major_town,26.8109509,94.8099886,OpenStreetMap/Geofabrik North-Eastern Zone
