node_id,latitude,longitude
211653,26.288341,91.6558478
211654,26.2865065,91.651537
211655,26.2670603,91.6630924
211656,26.2678802,91.659979
211657,26.2671392,91.6628059
211658,26.2115913,91.8442139
211659,26.2107073,91.8431365
211660,26.2098151,91.841318
211661,26.21038,91.8422728
211662,26.2030499,91.8347131
211663,26.2120892,91.8415409
211664,26.211977,91.8591047
211665,26.2105663,91.8592864
211666,26.2100441,91.8571149
211667,26.2090739,91.8473001
211668,26.2102683,91.8586875
211669,26.2135051,91.8397476
211670,26.2738073,91.6460279
211671,26.2773247,91.6434549
211672,26.271049,91.6491756
211673,26.2730903,91.6460533
211674,26.2718229,91.646078
211675,26.2740398,91.6450765
211676,26.1285762,91.9012892
211677,26.1281416,91.8982563
211678,26.1271294,91.897518
211679,26.1300863,91.8947255
211680,26.1305786,91.8977332
211681,26.1310595,91.8993827
211682,26.128446,91.9024292
211683,26.1317268,91.8970407
211684,26.1302716,91.8956852
211685,26.1310125,91.8995349
211686,26.131518,91.9020867
211687,26.2812087,91.6522115
211688,26.278785,91.6428968
211689,26.2788202,91.6454728
211690,26.2823117,91.6422895
211691,26.2750032,91.6433526
211692,26.2755913,91.6439488
211693,26.2696161,91.6538525
211694,26.2696219,91.6562551
211695,26.2695716,91.6579045
211696,25.5969975,91.9122216
211697,26.1564812,91.9027796
211698,26.1590064,91.9147841
211699,26.1578333,91.9360724
211700,26.1588091,91.9092308
211701,26.1591473,91.9112403
211702,26.1588163,91.9264262
211703,26.3659735,92.508029
211704,26.3658859,92.5080955
211705,23.7331227,91.1571987
211706,26.3317353,91.9135837
211707,26.3103452,91.9515365
211708,26.3118518,91.9524554
211709,26.3153965,91.9581636
211710,26.3107528,91.9505608
211711,26.3377506,91.9116811
211712,26.3356092,91.9134314
211713,26.3045004,91.9231115
211714,26.3049273,91.922967
211715,26.3089951,91.9462057
211716,26.2671373,91.7006052
211717,26.2662136,91.6997469
211718,26.2646835,91.6949362
211719,26.2654064,91.6989924
211720,26.2656222,91.6993112
211721,26.2616325,91.6954753
211722,26.264654,91.6985541
211723,26.2597351,91.6940382
211724,26.2549959,91.6924981
211725,23.7277715,91.1565584
211726,23.7283794,91.1565821
211727,23.7329248,91.1604205
211728,23.733642,91.1573418
211729,23.735655,91.158081
211730,23.7364349,91.1580691
211731,23.7363772,91.1580753
211732,23.7408767,91.1634158
211733,23.7293704,91.1602664
211734,23.7306058,91.1616952
211735,23.7289183,91.1571569
211736,23.7327114,91.1571258
211737,23.7332094,91.1596931
211738,23.7344571,91.1577818
211739,23.7293643,91.1600943
211740,23.7293602,91.1565486
211741,26.2622076,91.6967259
211742,26.26038,91.6897322
211743,26.2619731,91.6880913
211744,23.7229705,91.156083
211745,23.7243384,91.155616
211746,23.7154733,91.1531865
211747,23.7067461,91.1540803
211748,23.7038534,91.1536556
211749,23.7102467,91.157183
211750,23.7118208,91.1526231
211751,23.716203,91.1601219
211752,23.7185013,91.1606254
211753,23.7190654,91.1606124
211754,23.718891,91.1619992
211755,23.7190496,91.1632647
211756,23.7207661,91.1635007
211757,23.7218434,91.1628867
211758,23.7224696,91.1621189
211759,23.7237511,91.1595118
211760,23.7270276,91.157873
211761,26.2643052,91.6855761
211762,26.2650166,91.684636
211763,26.2582017,91.6868804
211764,26.2572004,91.6816693
211765,23.6964911,91.1619663
211766,23.6911629,91.1606762
211767,23.6910763,91.1611938
211768,23.6961244,91.163073
211769,23.6964349,91.1624466
211770,23.6969096,91.1620427
211771,23.6965278,91.1614626
211772,23.6980526,91.1628986
211773,23.6913445,91.1598476
211774,23.6923774,91.162173
211775,23.6929073,91.1640552
211776,23.6922669,91.1608024
211777,23.7023612,91.1869926
211778,23.7010178,91.1888704
211779,23.6994644,91.1873656
211780,23.7008219,91.1878077
211781,23.697696,91.1874837
211782,26.2507209,91.6852671
211783,26.2547538,91.6903515
211784,26.2524191,91.6889851
211785,26.2529219,91.6890436
211786,26.2514974,91.6888389
211787,26.2506867,91.6885568
211788,26.2532437,91.6827634
211789,26.259874,91.6808708
211790,26.2640933,91.6904212
211791,26.2641378,91.6912418
211792,26.2619229,91.6929932
211793,26.2609059,91.6918053
211794,23.701649,91.2041683
211795,23.702597,91.2043601
211796,23.7031238,91.2049033
211797,23.7040018,91.1950542
211798,23.7038446,91.1942227
211799,23.7038329,91.1940993
211800,23.703852,91.1934409
211801,23.6992704,91.1936232
211802,23.7009365,91.191352
211803,23.688134,91.209024
211804,26.2545312,91.6940253
211805,26.2590354,91.6978103
211806,26.2693451,91.7008169
211807,26.2557344,91.699221
211808,26.2558162,91.6988522
211809,26.255732,91.6987851
211810,26.2564602,91.6990929
211811,26.2556741,91.6963995
211812,26.2547289,91.697275
211813,26.254996,91.6972724
211814,26.2568362,91.6971808
211815,26.2530162,91.6961539
211816,26.249795,91.6998811
211817,26.2532736,91.6975971
211818,26.2520345,91.6986808
211819,26.2568281,91.6969809
211820,26.256075,91.6968131
211821,26.256066,91.6965989
211822,26.2531049,91.6968241
211823,26.2506615,91.6987628
211824,26.2506246,91.6980631
211825,26.2505347,91.6987524
211826,26.2506311,91.6989354
211827,26.2505577,91.6997485
211828,26.2521546,91.6987494
211829,26.2519171,91.698894
211830,26.2505059,91.6987923
211831,26.249407,91.6988801
211832,26.2506847,91.6988069
211833,26.2532365,91.6988553
211834,26.2520894,91.6989685
211835,26.2519939,91.6998604
211836,26.2534413,91.6993266
211837,26.2534617,91.6976613
211838,26.2504835,91.6998718
211839,26.2506495,91.6997631
211840,26.2534528,91.6998446
211841,26.2533873,91.7012286
211842,26.2533494,91.7006761
211843,26.2534408,91.7006841
211844,26.2533855,91.7007472
211845,26.2534539,91.6986544
211846,26.253285,91.6986738
211847,26.2534275,91.6989679
211848,26.2534661,91.6970843
211849,26.2536009,91.6967052
211850,26.2531231,91.6967134
211851,26.2523621,91.6950145
211852,26.2521261,91.6949838
211853,26.2523754,91.6948256
211854,26.2537972,91.6922606
211855,26.2522808,91.6947528
211856,23.6894031,91.2022916
211857,23.6909381,91.2014513
211858,23.69447,91.205657
211859,23.6941126,91.2044768
211860,23.6959522,91.2065756
211861,23.6972147,91.20583
211862,23.6922104,91.2055121
211863,23.6929165,91.2070182
211864,23.7042768,91.2050119
211865,23.6961106,91.1931106
211866,23.6945756,91.1887468
211867,23.7057056,91.1929753
211868,23.705671,91.1903086
211869,23.7053814,91.1897649
211870,26.3415204,91.973879
211871,26.3421866,91.9744209
211872,26.3434001,91.967866
211873,26.3472418,91.9781952
211874,26.3483394,91.9766226
211875,26.3490227,91.9819583
211876,26.3461721,91.977485
211877,26.3469423,91.9855518
211878,26.350514,91.9829203
211879,26.3450959,91.9820519
211880,26.3445418,91.981497
211881,26.3491364,91.9745245
211882,26.3530676,91.9835813
211883,26.3538433,91.9828137
211884,23.6998229,91.1928674
211885,23.7004488,91.1919532
211886,23.7014379,91.193926
211887,23.7013908,91.1870252
211888,23.6966607,91.1951942
211889,23.7037041,91.2005137
211890,23.701074,91.1951966
211891,23.6939478,91.2015167
211892,23.694241,91.2017034
211893,26.4977942,90.5492355
211894,24.7159329,92.3916095
211895,24.7146809,92.3904453
211896,24.7137653,92.3905456
211897,24.7118592,92.3905992
211898,24.7073073,92.3912355
211899,27.1882525,93.2914257
211900,27.1843968,93.2880814
211901,27.1853111,93.289804
211902,27.182403,93.2816254
211903,27.185272,93.2740613
211904,27.183768,93.2769131
211905,27.1595414,93.2206684
211906,27.1630395,93.2041299
211907,27.1633355,93.203526
211908,27.1878778,93.1415722
211909,27.2024235,93.1465352
211910,28.7369914,94.9216752
211911,28.7410132,94.9172961
211912,23.6560658,91.195272
211913,23.6575793,91.1953232
211914,23.6561581,91.1952515
211915,27.2352485,93.4548646
211916,27.2348352,93.4540015
211917,23.677227,91.1649729
211918,23.6860071,91.1919076
211919,23.6864356,91.2000902
211920,23.6861239,91.196563
211921,23.6866496,91.1958284
211922,23.6882449,91.1860849
211923,23.6806524,91.1926121
211924,23.6664913,91.1905168
211925,23.6958945,91.1912093
211926,23.6717933,91.2069149
211927,23.672611,91.2059165
211928,23.6767259,91.2065039
211929,23.6719609,91.20789
211930,23.6724022,91.2077926
211931,23.6759418,91.2061622
211932,23.6697042,91.2053948
211933,23.66724,91.2060432
211934,23.6661603,91.2074541
211935,23.6666001,91.2074541
211936,23.6650819,91.2054317
211937,23.6672454,91.2080387
211938,23.6686768,91.2077644
211939,23.6701855,91.2062538
211940,23.6712919,91.2051493
211941,23.6506074,91.2079758
211942,23.6536764,91.2066159
211943,23.6551985,91.2074495
211944,23.6593639,91.2082842
211945,23.6621366,91.2078678
211946,23.6811901,91.1980583
211947,23.6486001,91.1882234
211948,23.6486569,91.1843508
211949,23.6486864,91.1842973
211950,23.6444279,91.1878519
211951,23.6456405,91.1862456
211952,23.6772368,91.1908914
211953,23.6782157,91.1914721
211954,23.6811186,91.1984961
211955,23.6838844,91.1970323
211956,23.6747098,91.1903805
211957,23.6812186,91.2019582
211958,23.681125,91.2030469
211959,23.6741755,91.1996562
211960,23.6743023,91.1990192
211961,23.6755593,91.1992793
211962,23.6784635,91.1990358
211963,23.6457331,91.203526
211964,23.6469737,91.2018238
211965,23.646367,91.2010865
211966,23.6478832,91.2069935
211967,23.6503942,91.2065754
211968,23.6573174,91.2070021
211969,23.6617346,91.2066883
211970,23.6843394,91.1927622
211971,23.6751992,91.1945781
211972,23.6512219,91.1866656
211973,23.6485107,91.1880829
211974,23.6514676,91.189266
211975,23.6537653,91.1892318
211976,23.654422,91.1854546
211977,23.6439653,91.1882376
211978,23.6457492,91.2019636
211979,23.6441569,91.2019434
211980,23.6444706,91.1947671
211981,23.6443492,91.1917234
211982,26.2490908,92.0121919
211983,26.249036,92.0125924
211984,26.249046,92.0124918
211985,26.2490751,92.0114751
211986,26.246346,92.0123745
211987,26.2454736,92.0122924
211988,26.2458399,92.0123387
211989,26.2444753,92.0120245
211990,26.2438768,92.0118199
211991,26.242645,92.0133243
211992,26.2428628,92.0114792
211993,26.2419477,92.0111805
211994,26.2434432,92.0116685
211995,26.241512,92.011024
211996,26.2386878,92.0091469
211997,26.2366984,92.0087984
211998,26.2367038,92.0057543
211999,26.2348328,92.0053353
212000,26.2362999,92.0045704
212001,26.2297272,91.9743024
212002,26.2362179,92.003679
212003,26.2362241,92.0022158
212004,26.236224,92.0017647
212005,26.236242,92.0012842
212006,23.5687579,91.7499955
212007,26.2460319,92.0123554
212008,26.2399326,92.0102092
212009,26.2365286,92.0052576
212010,26.2350033,92.006431
212011,26.2380302,92.0083814
212012,26.2390653,92.0094856
212013,23.6513804,91.1626759
212014,23.6511421,91.1626813
212015,23.6494443,91.162975
212016,23.6594376,91.164469
212017,26.2435271,92.0393733
212018,26.2323527,92.0242406
212019,26.2292898,92.0343292
212020,26.2312472,92.0292757
212021,26.259525,92.0376078
212022,26.2580891,92.0346686
212023,23.6540695,91.1658798
212024,23.6540172,91.1655278
212025,23.6531837,91.1630064
212026,23.654067,91.1662875
212027,23.655578,91.1642289
212028,23.6570668,91.163844
212029,23.6537482,91.1630186
212030,26.2369076,91.6980261
212031,26.2335924,91.7021655
212032,26.233715,91.7008316
212033,26.2337586,91.7001867
212034,26.2414672,91.6960927
212035,26.2414671,91.6950983
212036,26.2411414,91.6973398
212037,26.2401663,91.692608
212038,26.24144,91.6885347
212039,26.2406385,91.6917611
212040,26.2408604,91.6884881
212041,26.2395677,91.688599
212042,26.2487415,91.6904354
212043,26.2436344,91.6884253
212044,26.2474085,91.68945
212045,26.2448804,91.683346
212046,26.2463626,91.6843663
212047,26.2448129,91.6850844
212048,26.2491889,91.6877612
212049,26.2448731,91.6835332
212050,26.2459939,91.6868268
212051,26.2311255,91.6921507
212052,26.2328797,91.6901452
212053,26.2325722,91.6896093
212054,26.2331363,91.6898574
212055,26.2339333,91.6862062
212056,26.2323123,91.6852909
212057,26.2332049,91.6897809
212058,26.2353041,91.6827428
212059,26.2352716,91.6825148
212060,26.2353578,91.6829612
212061,26.2350806,91.6809881
212062,26.2351951,91.6813719
212063,23.6446097,91.1659147
212064,23.6493836,91.1660666
212065,23.6509087,91.1651811
212066,23.6496369,91.1642153
212067,23.652018,91.1659348
212068,23.6539855,91.1667367
212069,23.653965,91.1666952
212070,23.646113,91.1629091
212071,26.2470913,91.6944419
212072,26.2446954,91.6935361
212073,26.2443945,91.6968808
212074,26.2417874,91.6983191
212075,26.2402625,91.6992813
212076,26.2403987,91.6991742
212077,26.2416856,91.7008316
212078,26.2416087,91.6994093
212079,26.23058,91.6947967
212080,26.2401438,91.6926471
212081,26.2467208,91.6994074
212082,23.6481052,91.1671063
212083,23.6449285,91.1659918
212084,23.6441077,91.164528
212085,23.6468006,91.1647768
212086,23.6479751,91.1651704
212087,26.3136416,91.4975843
212088,26.3255131,91.4992154
212089,26.3132871,91.5052071
212090,26.3138991,91.5112609
212091,26.312255,91.5117741
212092,26.3181926,91.509038
212093,26.3212748,91.5097979
212094,26.3139677,91.5191596
212095,26.3142647,91.5111433
212096,26.2448277,92.0415185
212097,26.2437314,92.0397211
212098,26.2476024,92.0522168
212099,26.2429361,92.0518189
212100,26.2450087,92.0640018
212101,26.2463942,92.0586667
212102,26.3110944,91.5094167
212103,26.3147471,91.5056612
212104,26.3278301,91.5103654
212105,26.3269834,91.5126113
212106,26.3225297,91.5199223
212107,26.3150603,91.5051782
212108,26.3308058,91.5201886
212109,26.329002,91.5190351
212110,26.2439274,92.0414908
212111,26.2438726,92.0399622
212112,26.2431066,92.0493502
212113,26.243033,92.050309
212114,26.2478398,92.0546091
212115,26.2468158,92.0582668
212116,26.2428224,92.0494699
212117,23.6546591,91.1842597
212118,23.6460942,91.1843643
212119,23.64865,91.1746717
212120,23.6495045,91.1742698
212121,23.6470353,91.1746989
212122,23.6482552,91.176258
212123,23.648464,91.1755733
212124,23.6471041,91.1749457
212125,23.6479788,91.171369
212126,23.6549895,91.1709841
212127,23.6505138,91.1725333
212128,23.649388,91.1710858
212129,23.6529295,91.1697167
212130,23.651728,91.1684909
212131,23.6518312,91.1679089
212132,23.652117,91.1699126
212133,23.6508405,91.1659261
212134,23.646851,91.1687189
212135,23.6442684,91.168143
212136,23.6532231,91.1672343
212137,26.3227715,91.5105168
212138,26.3201345,91.5154255
212139,26.323293,91.510897
212140,26.3215631,91.5148753
212141,26.3198168,91.5145978
212142,26.3198817,91.5154879
212143,23.6518619,91.1745192
212144,23.6563101,91.1766368
212145,23.6510518,91.1688899
212146,23.6538161,91.1799794
212147,23.6516494,91.1803275
212148,23.6491465,91.1830409
212149,23.6490725,91.1815125
212150,23.6501851,91.1829615
212151,23.6512735,91.1832887
212152,23.6546542,91.1796717
212153,26.241082,91.6960548
212154,26.2385228,91.6887403
212155,23.6578161,91.1621636
212156,23.6586146,91.161819
212157,23.660381,91.1620972
212158,23.6448522,91.1622387
212159,23.645566,91.1616808
212160,23.647853,91.1624674
212161,26.2477002,92.0522416
212162,26.2491218,92.0535351
212163,26.2497164,92.0529828
212164,26.247451,92.0465676
212165,26.2472465,92.0467312
212166,26.2468875,92.0470054
212167,26.2446195,92.0488285
212168,26.2439984,92.0477059
212169,26.2456831,92.0428892
212170,26.2497042,92.0446774
212171,26.2502302,92.0442575
212172,26.2492957,92.044944
212173,23.6318051,91.1624581
212174,26.2441357,92.0491204
212175,26.2493366,92.0533355
212176,23.6252193,91.1631083
212177,23.6223694,91.1635
212178,23.6247484,91.1619249
212179,23.6267168,91.1626974
212180,23.6296457,91.1630732
212181,23.6327672,91.1633608
212182,23.6331058,91.1623326
212183,23.6352019,91.1623433
212184,23.6391186,91.1607501
212185,23.6408877,91.1644784
212186,23.6408533,91.1616439
212187,23.6420665,91.1618941
212188,23.6425451,91.1613194
212189,23.6425917,91.1613254
212190,23.6428706,91.1616003
212191,26.2404026,91.6922963
212192,26.2337237,91.6830323
212193,23.5934931,91.800533
212194,23.6197819,91.1616768
212195,23.6211163,91.1610961
212196,23.6206036,91.1628554
212197,23.6206697,91.1613563
212198,23.6218983,91.1624225
212199,26.151699,91.8802226
212200,26.1494467,91.8793638
212201,26.3190451,91.5834948
212202,26.3191463,91.5693331
212203,26.323051,91.5640699
212204,26.3194736,91.5859376
212205,26.311316,91.5882194
212206,26.311328,91.5883347
212207,23.6146481,91.1624855
212208,23.6151436,91.1631054
212209,23.6179568,91.1620362
212210,23.6216005,91.1627698
212211,23.6177986,91.1616299
212212,26.1419269,91.8617321
212213,26.141444,91.8627943
212214,23.6195553,91.1624589
212215,23.6083073,91.162802
212216,23.6116252,91.1629254
212217,23.6104283,91.162346
212218,23.6212269,91.1599508
212219,23.6229705,91.1600715
212220,23.6214923,91.1596853
212221,23.6116178,91.1614206
212222,23.6098869,91.163146
212223,26.3218167,91.5855894
212224,26.3224108,91.5779702
212225,26.3230675,91.5937587
212226,26.3289181,91.5993756
212227,26.3252987,91.5825791
212228,26.3304286,91.5936984
212229,23.5924897,91.8108913
212230,23.5924526,91.8146267
212231,23.5915141,91.8137091
212232,23.5921717,91.8143223
212233,26.3323353,91.5919361
212234,26.3233693,91.570452
212235,26.3248828,91.5797574
212236,26.3316563,91.5830192
212237,26.3320226,91.5712479
212238,26.3262414,91.5794692
212239,23.6665807,91.1663417
212240,24.4334018,91.9922604
212241,26.3217653,91.5847406
212242,26.2046472,91.86057
212243,26.204467,91.8608339
212244,26.2037705,91.8609596
212245,26.2033777,91.8611792
212246,26.2011989,91.8635715
212247,26.2035292,91.8653379
212248,26.2028302,91.8644001
212249,26.2025589,91.8638064
212250,26.2087819,91.8658185
212251,26.2083617,91.8658824
212252,26.1441307,91.8695573
212253,26.1445277,91.8705166
212254,26.1449401,91.8722738
212255,26.14479,91.8711852
212256,26.2053564,91.8613337
212257,26.2052791,91.8624218
212258,26.2037944,91.8653764
212259,26.2037898,91.8653457
212260,26.204052,91.8648965
212261,26.2067526,91.8612021
212262,26.2655362,91.820709
212263,26.264762,91.8205575
212264,26.2651825,91.8206458
212265,26.2660874,91.8143808
212266,26.2652522,91.8147179
212267,26.2652964,91.8146965
212268,26.3480325,92.6837751
212269,26.2096278,91.8689717
212270,26.2094771,91.8675893
212271,26.2606845,91.8163741
212272,26.260712,91.8163671
212273,26.2624195,91.6963241
212274,26.3535498,91.6002927
212275,26.3508586,91.5834937
212276,26.3543273,91.5908884
212277,26.3454396,91.5876838
212278,26.3606474,91.5919742
212279,26.3692391,91.6002734
212280,26.149662,91.8804661
212281,26.3242845,91.9625371
212282,26.3236231,91.9631463
212283,26.3260337,91.9650566
212284,26.3257983,91.9648045
212285,26.3221519,91.9643843
212286,26.321029,91.9628673
212287,26.320947,91.9627486
212288,26.383992,91.575337
212289,26.3745032,91.5744821
212290,26.2077154,91.8713498
212291,26.2076315,91.8710725
212292,26.2073823,91.8715594
212293,26.2064312,91.871127
212294,26.2070973,91.8724784
212295,26.1470391,91.8724265
212296,26.1498961,91.8669651
212297,26.3122366,91.9529654
212298,26.3143924,91.9543787
212299,26.3111597,91.960476
212300,26.1419751,91.8638075
212301,26.1426809,91.8643499
212302,26.1448663,91.8686708
212303,26.1451476,91.8684429
212304,26.14473,91.8677031
212305,26.2716621,91.8324233
212306,26.2685199,91.8376606
212307,26.3129731,91.9596872
212308,26.3152082,91.9635636
212309,26.3244248,91.9625203
212310,26.1428878,91.8646754
212311,26.1432681,91.8652736
212312,26.1438548,91.8662073
212313,26.1434743,91.865598
212314,26.1453151,91.8687397
212315,26.1456838,91.8693928
212316,26.1450897,91.8689051
212317,26.2647388,91.8207782
212318,26.2643614,91.8327051
212319,26.2732089,91.8299902
212320,26.2695929,91.8359823
212321,26.2887662,91.8304628
212322,26.2631935,91.8241449
212323,26.1429449,91.8668359
212324,26.143531,91.8691496
212325,26.1429099,91.8686228
212326,26.1428978,91.8674855
212327,26.2094647,91.874612
212328,26.2090063,91.8745082
212329,26.2095111,91.870594
212330,26.2071408,91.8723463
212331,26.2098099,91.8745639
212332,26.2095773,91.8733554
212333,26.2052032,91.8667648
212334,26.1416831,91.8607628
212335,26.1414812,91.8599877
212336,26.1403274,91.8593158
212337,26.14287,91.8614145
212338,26.1425988,91.86031
212339,26.1437965,91.8639394
212340,26.1456502,91.8672746
212341,26.281361,91.8447652
212342,26.2726938,91.8488763
212343,26.3798116,91.7096054
212344,26.3777794,91.7032629
212345,26.3776732,91.7030577
212346,26.3782114,91.7045839
212347,26.3728595,91.7048853
212348,26.3745067,91.7049156
212349,26.3781108,91.7043843
212350,26.3794248,91.707911
212351,26.3791116,91.7110283
212352,26.3822018,91.7057636
212353,26.406527,91.7129634
212354,26.3896065,91.711331
212355,26.3887065,91.7111141
212356,26.3847759,91.7179352
212357,26.3891305,91.7068475
212358,26.3906707,91.7034647
212359,26.39098,91.7066275
212360,26.3891597,91.708653
212361,26.3832153,91.7137725
212362,26.38477,91.7113135
212363,26.3846195,91.7084448
212364,26.3847186,91.7094695
212365,26.206903,91.8618328
212366,26.3884927,92.1148602
212367,26.3884153,92.11484
212368,26.3288869,91.9471433
212369,26.3163172,91.9150809
212370,26.3234944,91.9449614
212371,26.2631357,91.8421574
212372,26.371753,91.7340304
212373,26.369348,91.7220956
212374,26.3745816,91.7243853
212375,26.3862834,91.7223045
212376,26.386508,91.7238459
212377,26.3849918,91.7185111
212378,26.3835578,91.7147615
212379,26.3835098,91.7146334
212380,26.3207045,91.9459798
212381,26.3316608,91.9608824
212382,26.3200613,91.9558843
212383,26.2730586,91.8422113
212384,26.2690136,91.8442137
212385,26.2661643,91.8476347
212386,26.3183857,91.9576597
212387,26.2257588,91.9048021
212388,26.2245419,91.9070503
212389,26.4029709,92.1281945
212390,26.4036177,92.1284374
212391,26.3179918,91.8629823
212392,26.3188078,91.8899416
212393,26.2573602,91.8578238
212394,26.3967669,92.1232629
212395,26.3961171,92.1222623
212396,26.3002296,91.8565482
212397,26.3084826,91.9023586
212398,26.3964824,92.1244049
212399,26.3965613,92.1229306
212400,26.3961944,92.1232581
212401,26.2597153,91.8556077
212402,26.2627197,91.8481438
212403,26.2622332,91.8474445
212404,26.2593173,91.8460442
212405,26.3183932,91.8969524
212406,26.1888548,91.6549676
212407,26.2184114,91.9078918
212408,26.2148177,91.9088462
212409,26.2182003,91.9048148
212410,26.2184476,91.908982
212411,26.2167903,91.9094183
212412,26.2183753,91.9076573
212413,26.2148484,91.9077353
212414,26.331754,91.9074181
212415,26.3304042,91.9027078
212416,26.3304068,91.9027777
212417,26.3292757,91.8985521
212418,26.3292825,91.8986269
212419,26.329434,91.8998768
212420,26.2572662,91.8346319
212421,26.2664368,91.8422496
212422,26.2152347,91.9068521
212423,26.2166811,91.9086261
212424,26.2169679,91.906851
212425,26.3286696,91.6547505
212426,26.3243172,91.6560825
212427,26.3305403,91.6553848
212428,26.3274673,91.6551864
212429,26.3223544,91.6581743
212430,26.3193619,91.653242
212431,26.3303327,91.6539749
212432,26.3209662,91.6557212
212433,26.3124283,91.6478389
212434,26.3147488,91.6540675
212435,26.3112943,91.6541768
212436,26.2991928,91.6370033
212437,26.2993272,91.6381796
212438,26.2992092,91.6372547
212439,26.3194296,91.9016881
212440,26.3256541,91.8976807
212441,26.3286305,91.9001232
212442,26.2669004,91.8366542
212443,26.2661885,91.8409238
212444,26.2687537,91.8495721
212445,26.2211232,91.9079141
212446,26.3258484,91.8993686
212447,26.3257249,91.8976724
212448,26.3250237,91.8959372
212449,26.2195835,91.9202859
212450,26.2205694,91.9234907
212451,26.2212484,91.924165
212452,26.2218675,91.9269906
212453,26.3054943,91.928141
212454,26.2979191,91.9385654
212455,26.2980152,91.9397083
212456,26.2990199,91.9399037
212457,26.3295015,91.8954761
212458,26.3233292,91.8978389
212459,26.4032111,92.1282392
212460,26.3928675,92.1190791
212461,26.3921551,92.1175591
212462,26.3093636,91.9475547
212463,26.3096724,91.9481894
212464,26.3085864,91.9441758
212465,26.3070738,91.9352525
212466,26.3034759,91.9301568
212467,26.2399947,91.8201719
212468,26.3122467,91.6437368
212469,26.3109494,91.6383151
212470,26.3146118,91.6378441
212471,26.3299962,91.6503808
212472,26.3171851,91.6454063
212473,26.3215569,91.6443872
212474,26.3233031,91.6446691
212475,26.3026313,91.6354375
212476,26.3219311,91.6383703
212477,26.3241425,91.634346
212478,26.3377193,91.6374268
212479,26.3295559,91.6370052
212480,26.3191312,91.63877
212481,26.3351259,91.6447858
212482,26.3341108,91.6465223
212483,26.3237824,91.6446245
212484,26.223958,91.9242955
212485,26.2157488,91.9058092
212486,26.2182875,91.9062788
212487,26.2184924,91.9118908
212488,26.2253009,91.9115323
212489,26.2292475,91.9119863
212490,26.2299915,91.9044205
212491,26.2301097,91.9099311
212492,26.2305252,91.9094861
212493,26.2280939,91.9076587
212494,26.3244874,91.6468037
212495,26.3044231,91.9471598
212496,26.2459786,91.7984068
212497,26.2388081,91.8215514
212498,26.3027118,91.9401609
212499,26.3027603,91.9398237
212500,26.2214291,91.9131575
212501,26.2214226,91.9129909
212502,26.2294628,91.9103922
212503,26.2295116,91.9103752
212504,26.3165511,91.4649968
212505,26.1888701,91.6499339
212506,26.3251532,91.8953896
212507,26.3238161,91.9011897
212508,26.3238734,91.8967992
212509,26.3266906,91.9027602
212510,26.3304252,91.9037089
212511,26.2377553,91.8185376
212512,26.2391247,91.8274268
212513,26.3111421,91.4633451
212514,26.3094213,91.4674797
212515,26.2362699,91.8174566
212516,26.2388728,91.8173254
212517,26.2395212,91.8185666
212518,26.3185683,91.9050057
212519,26.3183942,91.8833059
212520,26.3188118,91.8912224
212521,26.3222105,91.8963844
212522,26.3238666,91.8996659
212523,26.3184575,91.9376841
212524,26.2172335,91.9103899
212525,26.2172577,91.9092588
212526,26.2177292,91.9092436
212527,26.2290201,91.9120047
212528,26.2253,91.90687
212529,26.224354,91.9056079
212530,26.2160031,91.9095312
212531,26.2373227,91.8195634
212532,26.3127261,91.9392306
212533,26.3292613,91.8983461
212534,26.3297462,91.8967506
212535,26.3297326,91.8962374
212536,26.3323004,91.890007
212537,26.3231033,91.883678
212538,26.2388967,91.8238002
212539,26.236943,91.8236941
212540,26.2388622,91.8209088
212541,26.391146,91.6069383
212542,26.3933951,91.6072515
212543,26.3946658,91.6075522
212544,26.3947909,91.6075935
212545,26.3958199,91.6079031
212546,26.4047226,91.6094923
212547,26.4046492,91.6114672
212548,26.4041116,91.6103066
212549,26.3941366,91.5977144
212550,26.3976952,91.6112256
212551,26.3997189,91.6068089
212552,26.4009556,91.6142515
212553,26.3209174,91.8837381
212554,26.1180306,92.6451194
212555,26.1212072,92.6464981
212556,26.1916396,92.6609471
212557,26.1965349,92.6601371
212558,26.1968357,92.6600432
212559,26.2051386,92.6588953
212560,26.2054225,92.6587665
212561,26.2121955,92.6546105
212562,23.5813803,91.8085541
212563,26.3090533,91.9176202
212564,26.2388465,91.8278514
212565,26.2387564,91.8261274
212566,26.2405636,91.825158
212567,26.3098792,91.4542375
212568,26.2208258,91.9192806
212569,26.2310928,91.9080592
212570,26.2290498,91.9130565
212571,26.2201887,91.9191763
212572,26.3162976,91.8967569
212573,26.3294292,91.8960226
212574,26.3072874,91.4614333
212575,26.3094198,91.45787
212576,26.407146,91.6088414
212577,26.4076045,91.6103341
212578,26.4094396,91.6126266
212579,26.4075603,91.6102306
212580,26.4114287,91.6082061
212581,26.4111745,91.603846
212582,26.4089408,91.5966466
212583,26.4113695,91.6052733
212584,26.409017,91.6054055
212585,26.4061113,91.6053427
212586,26.4111301,91.5978256
212587,26.3028078,91.4607328
212588,26.3034138,91.4596794
212589,26.2402005,91.8184743
212590,26.307133,91.4597463
212591,26.3054859,91.4610791
212592,26.3054673,91.4619396
212593,26.3065745,91.461279
212594,26.2837916,91.7361356
212595,26.3046113,91.4628957
212596,26.3105364,91.4665643
212597,26.2157041,91.906325
